,Site Name,city,metric,quantity,work_date,date,month,year
5750,D,San Francisco,Hours Worked,105,13/12/2016,13,Dec,2016
5751,D,San Francisco,Hours Worked,118,14/12/2016,14,Dec,2016
5752,D,San Francisco,Production A,36,19/12/2016,19,Dec,2016
5753,D,San Francisco,Production A,27,21/12/2016,21,Dec,2016
5754,D,San Francisco,Production A,29,22/12/2016,22,Dec,2016
5755,D,San Francisco,Production B,34,19/12/2016,19,Dec,2016
5756,D,San Francisco,Hours Worked,106,21/12/2016,21,Dec,2016
5757,D,San Francisco,Hours Worked,100,20/12/2016,20,Dec,2016
5758,D,San Francisco,Hours Worked,81,19/12/2016,19,Dec,2016
5759,D,San Francisco,Hours Worked,89,22/12/2016,22,Dec,2016
5760,G,Irvine,Hours Worked,103,19/12/2016,19,Dec,2016
5761,G,Irvine,Hours Worked,120,18/12/2016,18,Dec,2016
5762,G,Irvine,Hours Worked,128,22/12/2016,22,Dec,2016
5763,G,Irvine,Production B,15,19/12/2016,19,Dec,2016
5764,G,Irvine,Production A,74,22/12/2016,22,Dec,2016
5765,G,Irvine,Production A,31,19/12/2016,19,Dec,2016
5766,G,Irvine,Production A,26,18/12/2016,18,Dec,2016
5767,G,Irvine,Production B,18,23/05/2016,23,May,2016
5768,G,Irvine,Production A,29,22/05/2016,22,May,2016
5769,G,Irvine,Production A,29,23/05/2016,23,May,2016
5770,G,Irvine,Production A,35,26/05/2016,26,May,2016
5771,G,Irvine,Production A,66,02/07/2016,02,Jul,2016
5772,G,Irvine,Production A,36,27/06/2016,27,Jun,2016
5773,G,Irvine,Production A,27,26/06/2016,26,Jun,2016
5774,G,Irvine,Production B,33,01/07/2016,01,Jul,2016
5775,G,Irvine,Production B,17,02/07/2016,02,Jul,2016
5776,G,Irvine,Production B,15,30/06/2016,30,Jun,2016
5777,G,Irvine,Production B,16,27/06/2016,27,Jun,2016
5778,G,Irvine,Hours Worked,101,02/07/2016,02,Jul,2016
5779,G,Irvine,Hours Worked,101,27/06/2016,27,Jun,2016
5780,G,Irvine,Hours Worked,110,01/07/2016,01,Jul,2016
5781,G,Irvine,Hours Worked,98,30/06/2016,30,Jun,2016
5782,G,Irvine,Hours Worked,80,26/06/2016,26,Jun,2016
5783,A,LA,Production A,36,02/09/2016,02,Sep,2016
5784,A,LA,Hours Worked,114,29/08/2016,29,Aug,2016
5785,A,LA,Hours Worked,103,30/08/2016,30,Aug,2016
5786,A,LA,Hours Worked,75,02/09/2016,02,Sep,2016
5787,A,LA,Production B,27,31/08/2016,31,Aug,2016
5788,A,LA,Production B,16,29/08/2016,29,Aug,2016
5789,A,LA,Production B,47,01/09/2016,01,Sep,2016
5790,A,LA,Production B,36,02/09/2016,02,Sep,2016
5791,A,LA,Hours Worked,118,01/09/2016,01,Sep,2016
5792,A,LA,Hours Worked,115,31/08/2016,31,Aug,2016
5793,A,LA,Production A,30,13/09/2016,13,Sep,2016
5794,A,LA,Production A,51,14/09/2016,14,Sep,2016
5795,A,LA,Production B,13,14/09/2016,14,Sep,2016
5796,A,LA,Production B,17,13/09/2016,13,Sep,2016
5797,A,LA,Hours Worked,100,12/09/2016,12,Sep,2016
5798,A,LA,Hours Worked,98,14/09/2016,14,Sep,2016
5799,A,LA,Hours Worked,110,13/09/2016,13,Sep,2016
5800,A,LA,Hours Worked,94,16/09/2016,16,Sep,2016
5801,A,LA,Hours Worked,82,15/09/2016,15,Sep,2016
5802,B,San Diego,Production A,30,30/09/2016,30,Sep,2016
5803,B,San Diego,Hours Worked,138,25/09/2016,25,Sep,2016
5804,B,San Diego,Hours Worked,134,28/09/2016,28,Sep,2016
5805,B,San Diego,Hours Worked,116,27/09/2016,27,Sep,2016
5806,B,San Diego,Hours Worked,135,30/09/2016,30,Sep,2016
5807,B,San Diego,Production B,13,30/09/2016,30,Sep,2016
5808,B,San Diego,Production A,102,25/09/2016,25,Sep,2016
5809,B,San Diego,Production B,32,28/09/2016,28,Sep,2016
5810,B,San Diego,Production A,58,28/09/2016,28,Sep,2016
5811,B,San Diego,Hours Worked,133,11/10/2016,11,Oct,2016
5812,B,San Diego,Hours Worked,148,14/10/2016,14,Oct,2016
5813,B,San Diego,Hours Worked,139,12/10/2016,12,Oct,2016
5814,B,San Diego,Production B,17,12/10/2016,12,Oct,2016
5815,B,San Diego,Hours Worked,110,09/10/2016,09,Oct,2016
5816,B,San Diego,Production B,16,14/10/2016,14,Oct,2016
5817,B,San Diego,Production A,27,14/10/2016,14,Oct,2016
5818,E,San Diego,Hours Worked,92,10/10/2016,10,Oct,2016
5819,E,San Diego,Hours Worked,105,13/10/2016,13,Oct,2016
5820,E,San Diego,Hours Worked,98,11/10/2016,11,Oct,2016
5821,E,San Diego,Production B,53,13/10/2016,13,Oct,2016
5822,E,San Diego,Production B,18,11/10/2016,11,Oct,2016
5823,E,San Diego,Production B,17,10/10/2016,10,Oct,2016
5824,E,San Diego,Hours Worked,107,15/10/2016,15,Oct,2016
5825,E,San Diego,Production B,36,15/10/2016,15,Oct,2016
5826,E,San Diego,Production A,69,10/10/2016,10,Oct,2016
5827,E,San Diego,Production A,26,11/10/2016,11,Oct,2016
5828,E,San Diego,Production A,57,15/10/2016,15,Oct,2016
5829,A,LA,Production A,33,19/10/2016,19,Oct,2016
5830,A,LA,Production A,71,20/10/2016,20,Oct,2016
5831,A,LA,Production B,29,19/10/2016,19,Oct,2016
5832,A,LA,Production B,50,20/10/2016,20,Oct,2016
5833,A,LA,Hours Worked,90,20/10/2016,20,Oct,2016
5834,A,LA,Hours Worked,95,18/10/2016,18,Oct,2016
5835,A,LA,Hours Worked,106,19/10/2016,19,Oct,2016
5836,E,San Diego,Production B,14,27/10/2016,27,Oct,2016
5837,E,San Diego,Hours Worked,105,29/10/2016,29,Oct,2016
5838,E,San Diego,Hours Worked,110,25/10/2016,25,Oct,2016
5839,E,San Diego,Hours Worked,87,27/10/2016,27,Oct,2016
5840,E,San Diego,Hours Worked,112,24/10/2016,24,Oct,2016
5841,E,San Diego,Production A,70,24/10/2016,24,Oct,2016
5842,E,San Diego,Production A,35,29/10/2016,29,Oct,2016
5843,E,San Diego,Production A,33,25/10/2016,25,Oct,2016
5844,B,San Diego,Production A,50,16/11/2016,16,Nov,2016
5845,B,San Diego,Production B,16,15/11/2016,15,Nov,2016
5846,B,San Diego,Hours Worked,48,18/11/2016,18,Nov,2016
5847,B,San Diego,Hours Worked,106,16/11/2016,16,Nov,2016
5848,B,San Diego,Hours Worked,119,13/11/2016,13,Nov,2016
5849,B,San Diego,Hours Worked,114,15/11/2016,15,Nov,2016
5850,B,San Diego,Production A,29,13/11/2016,13,Nov,2016
5851,B,San Diego,Production A,33,18/11/2016,18,Nov,2016
5852,B,San Diego,Production A,143,15/11/2016,15,Nov,2016
5853,E,San Diego,Hours Worked,106,03/12/2016,03,Dec,2016
5854,E,San Diego,Hours Worked,110,29/11/2016,29,Nov,2016
5855,E,San Diego,Hours Worked,118,01/12/2016,01,Dec,2016
5856,E,San Diego,Hours Worked,94,28/11/2016,28,Nov,2016
5857,E,San Diego,Hours Worked,120,02/12/2016,02,Dec,2016
5858,E,San Diego,Production B,16,02/12/2016,02,Dec,2016
5859,E,San Diego,Production B,27,28/11/2016,28,Nov,2016
5860,E,San Diego,Production B,49,29/11/2016,29,Nov,2016
5861,E,San Diego,Production A,182,02/12/2016,02,Dec,2016
5862,E,San Diego,Production A,95,03/12/2016,03,Dec,2016
5863,D,San Francisco,Production A,127,12/10/2016,12,Oct,2016
5864,D,San Francisco,Production A,30,13/10/2016,13,Oct,2016
5865,D,San Francisco,Production A,94,14/10/2016,14,Oct,2016
5866,D,San Francisco,Production B,59,14/10/2016,14,Oct,2016
5867,D,San Francisco,Production B,27,12/10/2016,12,Oct,2016
5868,D,San Francisco,Hours Worked,98,14/10/2016,14,Oct,2016
5869,D,San Francisco,Hours Worked,113,12/10/2016,12,Oct,2016
5870,D,San Francisco,Hours Worked,115,11/10/2016,11,Oct,2016
5871,D,San Francisco,Hours Worked,85,13/10/2016,13,Oct,2016
5872,D,San Francisco,Production B,15,28/10/2016,28,Oct,2016
5873,D,San Francisco,Production B,14,25/10/2016,25,Oct,2016
5874,D,San Francisco,Hours Worked,105,28/10/2016,28,Oct,2016
5875,D,San Francisco,Hours Worked,86,26/10/2016,26,Oct,2016
5876,D,San Francisco,Hours Worked,108,25/10/2016,25,Oct,2016
5877,D,San Francisco,Hours Worked,116,27/10/2016,27,Oct,2016
5878,D,San Francisco,Production A,28,26/10/2016,26,Oct,2016
5879,D,San Francisco,Production A,28,25/10/2016,25,Oct,2016
5880,F,San Mateo,Production B,18,27/10/2016,27,Oct,2016
5881,F,San Mateo,Hours Worked,103,23/10/2016,23,Oct,2016
5882,F,San Mateo,Hours Worked,98,25/10/2016,25,Oct,2016
5883,F,San Mateo,Hours Worked,89,27/10/2016,27,Oct,2016
5884,F,San Mateo,Hours Worked,107,24/10/2016,24,Oct,2016
5885,F,San Mateo,Production B,15,25/10/2016,25,Oct,2016
5886,F,San Mateo,Production A,166,23/10/2016,23,Oct,2016
5887,F,San Mateo,Production A,34,25/10/2016,25,Oct,2016
5888,A,LA,Hours Worked,57,22/11/2016,22,Nov,2016
5889,A,LA,Production B,14,22/11/2016,22,Nov,2016
5890,A,LA,Production B,45,21/11/2016,21,Nov,2016
5891,A,LA,Hours Worked,105,21/11/2016,21,Nov,2016
5892,A,LA,Hours Worked,116,23/11/2016,23,Nov,2016
5893,A,LA,Production A,65,21/11/2016,21,Nov,2016
5894,A,LA,Production A,30,22/11/2016,22,Nov,2016
5895,E,San Diego,Production B,15,01/07/2016,01,Jul,2016
5896,E,San Diego,Production B,15,30/06/2016,30,Jun,2016
5897,E,San Diego,Production B,15,29/06/2016,29,Jun,2016
5898,E,San Diego,Hours Worked,118,02/07/2016,02,Jul,2016
5899,E,San Diego,Production A,33,02/07/2016,02,Jul,2016
5900,E,San Diego,Production A,57,01/07/2016,01,Jul,2016
5901,E,San Diego,Production A,27,30/06/2016,30,Jun,2016
5902,F,San Mateo,Production A,35,14/07/2016,14,Jul,2016
5903,F,San Mateo,Production A,28,11/07/2016,11,Jul,2016
5904,F,San Mateo,Production A,26,12/07/2016,12,Jul,2016
5905,F,San Mateo,Hours Worked,91,14/07/2016,14,Jul,2016
5906,F,San Mateo,Hours Worked,104,11/07/2016,11,Jul,2016
5907,F,San Mateo,Hours Worked,110,10/07/2016,10,Jul,2016
5908,F,San Mateo,Production B,46,15/07/2016,15,Jul,2016
5909,F,San Mateo,Production A,62,16/07/2016,16,Jul,2016
5910,F,San Mateo,Production A,33,10/07/2016,10,Jul,2016
5911,F,San Mateo,Hours Worked,96,16/07/2016,16,Jul,2016
5912,F,San Mateo,Hours Worked,98,12/07/2016,12,Jul,2016
5913,F,San Mateo,Hours Worked,107,15/07/2016,15,Jul,2016
5914,G,Irvine,Production B,25,28/07/2016,28,Jul,2016
5915,G,Irvine,Production A,66,24/07/2016,24,Jul,2016
5916,G,Irvine,Production B,16,24/07/2016,24,Jul,2016
5917,G,Irvine,Production A,35,28/07/2016,28,Jul,2016
5918,G,Irvine,Production A,32,25/07/2016,25,Jul,2016
5919,G,Irvine,Hours Worked,118,25/07/2016,25,Jul,2016
5920,G,Irvine,Hours Worked,120,30/07/2016,30,Jul,2016
5921,G,Irvine,Hours Worked,94,29/07/2016,29,Jul,2016
5922,G,Irvine,Hours Worked,91,28/07/2016,28,Jul,2016
5923,G,Irvine,Hours Worked,118,24/07/2016,24,Jul,2016
5924,B,San Diego,Production B,13,16/09/2016,16,Sep,2016
5925,B,San Diego,Production B,13,13/09/2016,13,Sep,2016
5926,B,San Diego,Hours Worked,141,11/09/2016,11,Sep,2016
5927,B,San Diego,Hours Worked,122,14/09/2016,14,Sep,2016
5928,B,San Diego,Hours Worked,133,16/09/2016,16,Sep,2016
5929,B,San Diego,Hours Worked,131,13/09/2016,13,Sep,2016
5930,B,San Diego,Production A,61,11/09/2016,11,Sep,2016
5931,B,San Diego,Production A,98,13/09/2016,13,Sep,2016
5932,B,San Diego,Production A,34,16/09/2016,16,Sep,2016
5933,D,San Francisco,Hours Worked,101,28/09/2016,28,Sep,2016
5934,D,San Francisco,Hours Worked,111,27/09/2016,27,Sep,2016
5935,D,San Francisco,Hours Worked,113,29/09/2016,29,Sep,2016
5936,D,San Francisco,Hours Worked,81,30/09/2016,30,Sep,2016
5937,D,San Francisco,Hours Worked,112,26/09/2016,26,Sep,2016
5938,D,San Francisco,Production B,38,27/09/2016,27,Sep,2016
5939,D,San Francisco,Production B,28,30/09/2016,30,Sep,2016
5940,D,San Francisco,Production B,12,29/09/2016,29,Sep,2016
5941,D,San Francisco,Production B,12,26/09/2016,26,Sep,2016
5942,D,San Francisco,Production B,34,28/09/2016,28,Sep,2016
5943,D,San Francisco,Production A,70,26/09/2016,26,Sep,2016
5944,D,San Francisco,Production A,36,28/09/2016,28,Sep,2016
5945,E,San Diego,Hours Worked,116,06/10/2016,06,Oct,2016
5946,E,San Diego,Production B,14,04/10/2016,04,Oct,2016
5947,E,San Diego,Hours Worked,93,07/10/2016,07,Oct,2016
5948,E,San Diego,Production B,12,03/10/2016,03,Oct,2016
5949,E,San Diego,Production B,17,07/10/2016,07,Oct,2016
5950,E,San Diego,Production B,33,08/10/2016,08,Oct,2016
5951,E,San Diego,Hours Worked,96,03/10/2016,03,Oct,2016
5952,E,San Diego,Hours Worked,111,04/10/2016,04,Oct,2016
5953,E,San Diego,Hours Worked,138,08/10/2016,08,Oct,2016
5954,E,San Diego,Production A,89,06/10/2016,06,Oct,2016
5955,E,San Diego,Production A,108,07/10/2016,07,Oct,2016
5956,E,San Diego,Production A,53,08/10/2016,08,Oct,2016
5957,E,San Diego,Production A,27,04/10/2016,04,Oct,2016
5958,G,Irvine,Production A,110,13/10/2016,13,Oct,2016
5959,G,Irvine,Production A,51,09/10/2016,09,Oct,2016
5960,G,Irvine,Production B,17,10/10/2016,10,Oct,2016
5961,G,Irvine,Production B,18,09/10/2016,09,Oct,2016
5962,G,Irvine,Hours Worked,109,10/10/2016,10,Oct,2016
5963,G,Irvine,Hours Worked,109,09/10/2016,09,Oct,2016
5964,G,Irvine,Hours Worked,117,14/10/2016,14,Oct,2016
5965,G,Irvine,Hours Worked,135,13/10/2016,13,Oct,2016
5966,F,San Mateo,Production B,46,17/10/2016,17,Oct,2016
5967,F,San Mateo,Production B,17,21/10/2016,21,Oct,2016
5968,F,San Mateo,Production B,31,16/10/2016,16,Oct,2016
5969,F,San Mateo,Hours Worked,130,22/10/2016,22,Oct,2016
5970,F,San Mateo,Hours Worked,90,21/10/2016,21,Oct,2016
5971,F,San Mateo,Hours Worked,94,17/10/2016,17,Oct,2016
5972,F,San Mateo,Hours Worked,106,20/10/2016,20,Oct,2016
5973,F,San Mateo,Hours Worked,112,16/10/2016,16,Oct,2016
5974,F,San Mateo,Production A,33,20/10/2016,20,Oct,2016
5975,F,San Mateo,Production A,30,22/10/2016,22,Oct,2016
5976,F,San Mateo,Production A,72,17/10/2016,17,Oct,2016
5977,F,San Mateo,Production A,56,21/10/2016,21,Oct,2016
5978,A,LA,Production B,13,14/11/2016,14,Nov,2016
5979,A,LA,Hours Worked,108,18/11/2016,18,Nov,2016
5980,A,LA,Hours Worked,96,15/11/2016,15,Nov,2016
5981,A,LA,Hours Worked,91,14/11/2016,14,Nov,2016
5982,A,LA,Hours Worked,104,16/11/2016,16,Nov,2016
5983,A,LA,Hours Worked,80,17/11/2016,17,Nov,2016
5984,A,LA,Production A,33,17/11/2016,17,Nov,2016
5985,A,LA,Production B,17,16/11/2016,16,Nov,2016
5986,A,LA,Production A,27,15/11/2016,15,Nov,2016
5987,A,LA,Production B,17,25/10/2016,25,Oct,2016
5988,A,LA,Hours Worked,88,26/10/2016,26,Oct,2016
5989,A,LA,Hours Worked,91,27/10/2016,27,Oct,2016
5990,A,LA,Hours Worked,96,25/10/2016,25,Oct,2016
5991,A,LA,Hours Worked,108,28/10/2016,28,Oct,2016
5992,A,LA,Production A,54,26/10/2016,26,Oct,2016
5993,A,LA,Production A,27,25/10/2016,25,Oct,2016
5994,A,LA,Production A,36,28/10/2016,28,Oct,2016
5995,G,Irvine,Hours Worked,118,03/11/2016,03,Nov,2016
5996,G,Irvine,Production B,13,03/11/2016,03,Nov,2016
5997,G,Irvine,Production B,15,01/11/2016,01,Nov,2016
5998,G,Irvine,Production B,12,30/10/2016,30,Oct,2016
5999,G,Irvine,Hours Worked,134,30/10/2016,30,Oct,2016
6000,G,Irvine,Production B,27,31/10/2016,31,Oct,2016
6001,G,Irvine,Hours Worked,69,31/10/2016,31,Oct,2016
6002,F,San Mateo,Hours Worked,94,09/06/2016,09,Jun,2016
6003,F,San Mateo,Hours Worked,114,11/06/2016,11,Jun,2016
6004,F,San Mateo,Hours Worked,103,05/06/2016,05,Jun,2016
6005,F,San Mateo,Hours Worked,86,07/06/2016,07,Jun,2016
6006,F,San Mateo,Production B,15,07/06/2016,07,Jun,2016
6007,F,San Mateo,Production A,26,09/06/2016,09,Jun,2016
6008,F,San Mateo,Hours Worked,102,12/06/2016,12,Jun,2016
6009,F,San Mateo,Production A,26,12/06/2016,12,Jun,2016
6010,A,LA,Hours Worked,116,07/07/2016,07,Jul,2016
6011,A,LA,Hours Worked,110,06/07/2016,06,Jul,2016
6012,A,LA,Hours Worked,90,05/07/2016,05,Jul,2016
6013,A,LA,Hours Worked,105,08/07/2016,08,Jul,2016
6014,A,LA,Production B,17,06/07/2016,06,Jul,2016
6015,A,LA,Production B,43,08/07/2016,08,Jul,2016
6016,A,LA,Production B,40,05/07/2016,05,Jul,2016
6017,A,LA,Production B,67,07/07/2016,07,Jul,2016
6018,B,San Diego,Hours Worked,102,29/07/2016,29,Jul,2016
6019,B,San Diego,Hours Worked,138,27/07/2016,27,Jul,2016
6020,B,San Diego,Hours Worked,122,26/07/2016,26,Jul,2016
6021,B,San Diego,Hours Worked,116,24/07/2016,24,Jul,2016
6022,B,San Diego,Production B,35,26/07/2016,26,Jul,2016
6023,B,San Diego,Production B,35,24/07/2016,24,Jul,2016
6024,B,San Diego,Production A,37,26/07/2016,26,Jul,2016
6025,B,San Diego,Production B,17,27/07/2016,27,Jul,2016
6026,B,San Diego,Production B,13,29/07/2016,29,Jul,2016
6027,B,San Diego,Production B,14,28/07/2016,28,Jul,2016
6028,B,San Diego,Production A,79,29/07/2016,29,Jul,2016
6029,B,San Diego,Production A,102,24/07/2016,24,Jul,2016
6030,E,San Diego,Hours Worked,117,16/08/2016,16,Aug,2016
6031,E,San Diego,Hours Worked,93,19/08/2016,19,Aug,2016
6032,E,San Diego,Hours Worked,107,15/08/2016,15,Aug,2016
6033,E,San Diego,Hours Worked,95,20/08/2016,20,Aug,2016
6034,E,San Diego,Hours Worked,106,18/08/2016,18,Aug,2016
6035,E,San Diego,Production B,35,16/08/2016,16,Aug,2016
6036,E,San Diego,Production A,57,20/08/2016,20,Aug,2016
6037,E,San Diego,Production B,24,20/08/2016,20,Aug,2016
6038,E,San Diego,Production B,45,15/08/2016,15,Aug,2016
6039,E,San Diego,Production B,13,19/08/2016,19,Aug,2016
6040,E,San Diego,Production B,13,18/08/2016,18,Aug,2016
6041,E,San Diego,Production A,26,18/08/2016,18,Aug,2016
6042,E,San Diego,Production A,33,19/08/2016,19,Aug,2016
6043,E,San Diego,Production A,77,16/08/2016,16,Aug,2016
6044,G,Irvine,Hours Worked,109,24/08/2016,24,Aug,2016
6045,G,Irvine,Hours Worked,85,26/08/2016,26,Aug,2016
6046,G,Irvine,Hours Worked,54,23/08/2016,23,Aug,2016
6047,G,Irvine,Hours Worked,95,25/08/2016,25,Aug,2016
6048,G,Irvine,Hours Worked,82,27/08/2016,27,Aug,2016
6049,G,Irvine,Hours Worked,97,22/08/2016,22,Aug,2016
6050,G,Irvine,Production B,25,27/08/2016,27,Aug,2016
6051,G,Irvine,Production B,32,22/08/2016,22,Aug,2016
6052,G,Irvine,Production A,27,22/08/2016,22,Aug,2016
6053,G,Irvine,Production A,58,26/08/2016,26,Aug,2016
6054,G,Irvine,Production A,28,21/08/2016,21,Aug,2016
6055,G,Irvine,Hours Worked,104,21/08/2016,21,Aug,2016
6056,G,Irvine,Production A,27,27/08/2016,27,Aug,2016
6057,D,San Francisco,Production A,70,03/11/2016,03,Nov,2016
6058,D,San Francisco,Production A,29,04/11/2016,04,Nov,2016
6059,D,San Francisco,Production B,26,01/11/2016,01,Nov,2016
6060,D,San Francisco,Hours Worked,117,02/11/2016,02,Nov,2016
6061,D,San Francisco,Hours Worked,111,01/11/2016,01,Nov,2016
6062,D,San Francisco,Hours Worked,111,04/11/2016,04,Nov,2016
6063,D,San Francisco,Hours Worked,103,31/10/2016,31,Oct,2016
6064,D,San Francisco,Hours Worked,81,03/11/2016,03,Nov,2016
6065,D,San Francisco,Hours Worked,93,17/11/2016,17,Nov,2016
6066,D,San Francisco,Hours Worked,89,18/11/2016,18,Nov,2016
6067,D,San Francisco,Hours Worked,100,14/11/2016,14,Nov,2016
6068,D,San Francisco,Hours Worked,115,16/11/2016,16,Nov,2016
6069,D,San Francisco,Hours Worked,92,15/11/2016,15,Nov,2016
6070,D,San Francisco,Production B,13,17/11/2016,17,Nov,2016
6071,D,San Francisco,Production B,14,16/11/2016,16,Nov,2016
6072,D,San Francisco,Production B,37,14/11/2016,14,Nov,2016
6073,D,San Francisco,Production A,74,16/11/2016,16,Nov,2016
6074,D,San Francisco,Production B,13,15/11/2016,15,Nov,2016
6075,D,San Francisco,Production B,16,18/11/2016,18,Nov,2016
6076,D,San Francisco,Production A,27,17/11/2016,17,Nov,2016
6077,D,San Francisco,Production A,72,15/11/2016,15,Nov,2016
6078,D,San Francisco,Production A,37,14/11/2016,14,Nov,2016
6079,F,San Mateo,Hours Worked,136,19/11/2016,19,Nov,2016
6080,F,San Mateo,Hours Worked,99,17/11/2016,17,Nov,2016
6081,F,San Mateo,Hours Worked,83,13/11/2016,13,Nov,2016
6082,F,San Mateo,Hours Worked,104,18/11/2016,18,Nov,2016
6083,F,San Mateo,Hours Worked,104,14/11/2016,14,Nov,2016
6084,F,San Mateo,Hours Worked,80,15/11/2016,15,Nov,2016
6085,F,San Mateo,Production B,31,19/11/2016,19,Nov,2016
6086,F,San Mateo,Production B,52,15/11/2016,15,Nov,2016
6087,F,San Mateo,Production B,16,18/11/2016,18,Nov,2016
6088,F,San Mateo,Production A,130,18/11/2016,18,Nov,2016
6089,F,San Mateo,Production B,25,17/11/2016,17,Nov,2016
6090,F,San Mateo,Production A,60,14/11/2016,14,Nov,2016
6091,F,San Mateo,Production A,96,15/11/2016,15,Nov,2016
6092,F,San Mateo,Production A,33,13/11/2016,13,Nov,2016
6093,F,San Mateo,Production A,60,19/11/2016,19,Nov,2016
6094,A,LA,Hours Worked,84,09/12/2016,09,Dec,2016
6095,A,LA,Hours Worked,82,06/12/2016,06,Dec,2016
6096,A,LA,Production B,12,05/12/2016,05,Dec,2016
6097,F,San Mateo,Production A,58,12/12/2016,12,Dec,2016
6098,F,San Mateo,Production A,37,15/12/2016,15,Dec,2016
6099,F,San Mateo,Production A,31,11/12/2016,11,Dec,2016
6100,F,San Mateo,Production A,50,16/12/2016,16,Dec,2016
6101,F,San Mateo,Production A,147,17/12/2016,17,Dec,2016
6102,F,San Mateo,Hours Worked,102,15/12/2016,15,Dec,2016
6103,F,San Mateo,Hours Worked,84,13/12/2016,13,Dec,2016
6104,F,San Mateo,Hours Worked,110,17/12/2016,17,Dec,2016
6105,F,San Mateo,Hours Worked,107,12/12/2016,12,Dec,2016
6106,F,San Mateo,Hours Worked,114,16/12/2016,16,Dec,2016
6107,F,San Mateo,Production B,15,12/12/2016,12,Dec,2016
6108,F,San Mateo,Production B,15,16/12/2016,16,Dec,2016
6109,F,San Mateo,Production A,95,13/12/2016,13,Dec,2016
6110,F,San Mateo,Hours Worked,106,11/12/2016,11,Dec,2016
6111,B,San Diego,Hours Worked,47,24/12/2016,24,Dec,2016
6112,B,San Diego,Hours Worked,81,21/12/2016,21,Dec,2016
6113,B,San Diego,Hours Worked,116,20/12/2016,20,Dec,2016
6114,F,San Mateo,Hours Worked,117,11/10/2016,11,Oct,2016
6115,F,San Mateo,Hours Worked,115,14/10/2016,14,Oct,2016
6116,F,San Mateo,Hours Worked,178,13/10/2016,13,Oct,2016
6117,F,San Mateo,Production A,30,13/10/2016,13,Oct,2016
6118,F,San Mateo,Production A,63,09/10/2016,09,Oct,2016
6119,F,San Mateo,Production A,31,10/10/2016,10,Oct,2016
6120,F,San Mateo,Production A,52,15/10/2016,15,Oct,2016
6121,F,San Mateo,Production A,56,14/10/2016,14,Oct,2016
6122,G,Irvine,Production A,33,21/10/2016,21,Oct,2016
6123,G,Irvine,Production A,35,20/10/2016,20,Oct,2016
6124,G,Irvine,Hours Worked,107,20/10/2016,20,Oct,2016
6125,G,Irvine,Hours Worked,136,17/10/2016,17,Oct,2016
6126,G,Irvine,Hours Worked,110,21/10/2016,21,Oct,2016
6127,G,Irvine,Hours Worked,129,16/10/2016,16,Oct,2016
6128,G,Irvine,Production B,15,21/10/2016,21,Oct,2016
6129,G,Irvine,Production A,74,23/10/2016,23,Oct,2016
6130,G,Irvine,Production A,36,24/10/2016,24,Oct,2016
6131,G,Irvine,Production B,17,24/10/2016,24,Oct,2016
6132,G,Irvine,Production A,32,28/10/2016,28,Oct,2016
6133,G,Irvine,Production B,15,27/10/2016,27,Oct,2016
6134,G,Irvine,Production B,17,23/10/2016,23,Oct,2016
6135,G,Irvine,Production A,55,27/10/2016,27,Oct,2016
6136,G,Irvine,Hours Worked,113,24/10/2016,24,Oct,2016
6137,G,Irvine,Hours Worked,136,28/10/2016,28,Oct,2016
6138,G,Irvine,Hours Worked,127,23/10/2016,23,Oct,2016
6139,G,Irvine,Hours Worked,102,27/10/2016,27,Oct,2016
6140,B,San Diego,Production B,60,01/06/2016,01,Jun,2016
6141,B,San Diego,Production B,41,03/06/2016,03,Jun,2016
6142,B,San Diego,Hours Worked,90,30/05/2016,30,May,2016
6143,E,San Diego,Production B,16,18/06/2016,18,Jun,2016
6144,E,San Diego,Production B,53,13/06/2016,13,Jun,2016
6145,E,San Diego,Hours Worked,119,16/06/2016,16,Jun,2016
6146,E,San Diego,Hours Worked,100,17/06/2016,17,Jun,2016
6147,E,San Diego,Hours Worked,66,18/06/2016,18,Jun,2016
